"sites" "variable" "age" "mean" "lenghth" "se"
"391" "KLOT" "Pinus" 750 3390.87092047886 4 737.549603900536
"392" "MNIVA" "Pinus" 750 1073.6279540787 4 246.906261224262
"393" "PRASILSKE" "Pinus" 750 505.317434577593 9 33.756611842286
"394" "RIBNO" "Pinus" 750 1390.14843817746 3 371.94364412661
"395" "ROUGE" "Pinus" 750 6324.32331011855 11 529.884889947739
"396" "SAEGIST" "Pinus" 750 154.137982346064 8 39.9124074899709
"397" "SHABLA" "Pinus" 750 147.624113475177 1 0
"398" "SUMINKO" "Pinus" 750 10883.1940188062 20 781.155691457357
"399" "SUOVAL" "Pinus" 750 446.364736026465 1 0
"400" "TOSACJQS" "Pinus" 750 119.84952625 8 19.3061579668845
"401" "TSOULACC" "Pinus" 750 148.0852 6 8.57066855393051
"402" "VOULK" "Pinus" 750 114.980315860523 6 26.537480021405
"403" "ABBO" "Poaceae" 750 49.5736657060376 4 5.71582820282026
"404" "AKUV" "Poaceae" 750 0 1 0
"405" "BACHALP" "Poaceae" 750 1450.54993544845 5 517.523306377757
"406" "BRUN" "Poaceae" 750 13.4336378291241 1 0
"407" "HOLT" "Poaceae" 750 77.0607508555752 4 7.33828818740801
"408" "KLOT" "Poaceae" 750 56.0472360988181 4 16.9669971784608
"409" "MNIVA" "Poaceae" 750 30.5907094441805 4 15.2496834310885
"410" "PRASILSKE" "Poaceae" 750 270.517482156432 9 30.3786300974297
"411" "RIBNO" "Poaceae" 750 171.423771586102 3 29.3522009015702
"412" "ROUGE" "Poaceae" 750 691.288103820648 11 116.81330287036
"413" "SAEGIST" "Poaceae" 750 1462.44216710756 8 156.076649989843
"414" "SHABLA" "Poaceae" 750 1943.71749408983 1 0
"415" "SUMINKO" "Poaceae" 750 823.324635442237 20 57.8648998012308
"416" "SUOVAL" "Poaceae" 750 3.86462974914688 1 0
"417" "TOSACJQS" "Poaceae" 750 9.036232875 8 1.60590824115878
"418" "TSOULACC" "Poaceae" 750 19.481115 6 3.25011379604033
"419" "VOULK" "Poaceae" 750 594.061948547083 6 142.501333311863
"420" "ABBO" "Quercus" 750 7.94976132073613 4 1.55457194961144
"421" "AKUV" "Quercus" 750 0 1 0
"422" "BACHALP" "Quercus" 750 33.9500683637174 5 6.1172656376595
"423" "BRUN" "Quercus" 750 0 1 0
"424" "HOLT" "Quercus" 750 57.8134161787176 4 17.5418655013448
"425" "KLOT" "Quercus" 750 35.0391493033637 4 8.64397892089765
"426" "MNIVA" "Quercus" 750 154.218958643543 4 36.7512215011892
"427" "PRASILSKE" "Quercus" 750 160.093394936883 9 23.5362938841704
"428" "RIBNO" "Quercus" 750 185.32000677849 3 51.8874018577001
"429" "ROUGE" "Quercus" 750 364.389953980866 11 37.0964856307046
"430" "SAEGIST" "Quercus" 750 66.3692421667015 8 13.6428937672919
"431" "SHABLA" "Quercus" 750 455.174349881797 1 0
"432" "SUMINKO" "Quercus" 750 3399.22913927861 20 337.648296037947
"433" "SUOVAL" "Quercus" 750 0 1 0
"434" "TOSACJQS" "Quercus" 750 0 8 0
"435" "TSOULACC" "Quercus" 750 0.32461235 6 0.206051344669775
"436" "VOULK" "Quercus" 750 2914.01200219711 6 733.929190455525
"437" "ABBO" "Tilia" 750 0 4 0
"438" "AKUV" "Tilia" 750 0 1 0
"439" "BACHALP" "Tilia" 750 12.2497100159181 5 5.31238299328835
"440" "BRUN" "Tilia" 750 1.34336378291241 1 0
"441" "HOLT" "Tilia" 750 2.16250461377518 4 2.16250461377518
"442" "KLOT" "Tilia" 750 0 4 0
"443" "MNIVA" "Tilia" 750 10.348602960171 4 3.88386138083309
"444" "PRASILSKE" "Tilia" 750 13.9344794746444 9 2.28399395079082
"445" "RIBNO" "Tilia" 750 19.5686689566343 3 0.534122485129379
"446" "ROUGE" "Tilia" 750 97.3086184275162 11 20.957570035931
"447" "SAEGIST" "Tilia" 750 0 8 0
"448" "SHABLA" "Tilia" 750 36.9060283687943 1 0
"449" "SUMINKO" "Tilia" 750 63.3695767188264 20 9.98098886733998
"450" "SUOVAL" "Tilia" 750 0 1 0
"451" "TOSACJQS" "Tilia" 750 0 8 0
"452" "TSOULACC" "Tilia" 750 0 6 0
"453" "VOULK" "Tilia" 750 0.75278498031307 6 0.75278498031307
"454" "ABBO" "total_concetration" 1250 4457.91104526627 5 402.0047892576
"455" "AKUV" "total_concetration" 1250 2152.38662861251 2 79.3730280398497
"456" "ARKUT2" "total_concetration" 1250 4038.91966100953 3 881.883982329176
"457" "BACHALP" "total_concetration" 1250 2777.66937158813 4 590.206676868422
"458" "BRUN" "total_concetration" 1250 625.551652556074 2 22.4814771174776
"459" "HOLT" "total_concetration" 1250 9065.91839138064 3 360.960045483602
"460" "KLOT" "total_concetration" 1250 6017.17595396718 4 899.181245580457
"461" "MNIVA" "total_concetration" 1250 8093.17771997438 3 3214.16845295845
"462" "PRASILSKE" "total_concetration" 1250 6302.17148375323 9 644.300970214243
"463" "RIBNO" "total_concetration" 1250 1995.38220007359 3 527.053878980578
"464" "ROUGE" "total_concetration" 1250 19134.0642364121 11 998.825301235712
"465" "SAEGIST" "total_concetration" 1250 2193.64280974192 7 330.455944282981
"466" "SHABLA" "total_concetration" 1250 1154.11814493255 3 230.521050430272
"467" "SUMINKO" "total_concetration" 1250 34948.847387793 9 1934.04673634481
"468" "SUOVAL" "total_concetration" 1250 1085.15595241259 1 0
"469" "TOSACJQS" "total_concetration" 1250 305.5529900875 8 20.5128643268563
"470" "TSOULACC" "total_concetration" 1250 420.522961633333 6 22.1535329741698
"471" "VOULK" "total_concetration" 1250 3877.46914368461 8 555.271032076369
"472" "ARKUT2" "Abies" 1250 0 3 0
"473" "BACHALP" "Abies" 1250 298.663268138299 4 115.955180547633
"474" "MNIVA" "Abies" 1250 1704.99826185588 3 370.587755273408
"475" "PRASILSKE" "Abies" 1250 1010.99258850115 9 137.952637858142
"476" "RIBNO" "Abies" 1250 262.508076523799 3 77.7846946428604
"477" "SAEGIST" "Abies" 1250 246.573800491938 7 42.3449079790364
"478" "SHABLA" "Abies" 1250 0 3 0
"479" "SUMINKO" "Abies" 1250 3.09330004161464 9 3.09330004161464
"480" "TOSACJQS" "Abies" 1250 0 8 0
"481" "TSOULACC" "Abies" 1250 0 6 0
"482" "VOULK" "Abies" 1250 13.5401871222634 8 4.27522325516516
"483" "ABBO" "Alnus" 1250 127.985077788377 5 22.8984262917666
"484" "AKUV" "Alnus" 1250 21.4694680917519 2 7.1633164465445
"485" "ARKUT2" "Alnus" 1250 929.484105491237 3 655.838555908236
"486" "BACHALP" "Alnus" 1250 186.803157349696 4 66.5856495480485
"487" "BRUN" "Alnus" 1250 11.0433041148225 2 0.3829727308069
"488" "HOLT" "Alnus" 1250 444.684616270913 3 22.5781082270789
"489" "KLOT" "Alnus" 1250 356.986676352597 4 83.8020551000064
"490" "MNIVA" "Alnus" 1250 781.673617376366 3 420.35728768639
"491" "PRASILSKE" "Alnus" 1250 418.494328009495 9 81.0371917680727
"492" "RIBNO" "Alnus" 1250 93.8180701485247 3 32.6294185187996
"493" "ROUGE" "Alnus" 1250 1777.67141819276 11 328.349151458315
"494" "SAEGIST" "Alnus" 1250 253.003114615551 7 46.9795147793233
"495" "SHABLA" "Alnus" 1250 60.651062206144 3 19.2230406353588
"496" "SUMINKO" "Alnus" 1250 3249.54474771056 9 487.561150021956
"497" "SUOVAL" "Alnus" 1250 9.22751660214787 1 0
"498" "TOSACJQS" "Alnus" 1250 1.81552585 8 0.66892069886172
"499" "TSOULACC" "Alnus" 1250 3.67706116666667 6 0.842861284968111
"500" "VOULK" "Alnus" 1250 73.372755382226 8 18.4416246695237
"501" "ABBO" "Betula" 1250 1057.52143920706 5 118.478198604329
"502" "AKUV" "Betula" 1250 669.740901973675 2 74.1789835771115
"503" "ARKUT2" "Betula" 1250 11.7392108341488 3 11.7392108341488
"504" "BACHALP" "Betula" 1250 37.5050995953865 4 17.504709102317
"505" "BRUN" "Betula" 1250 300.339653825225 2 17.9473832118125
"506" "HOLT" "Betula" 1250 2045.82989440381 3 35.4027774732987
"507" "KLOT" "Betula" 1250 1635.28511282193 4 243.054613095652
"508" "MNIVA" "Betula" 1250 461.3132617276 3 246.405397117772
"509" "PRASILSKE" "Betula" 1250 438.547421411455 9 72.4825000956514
"510" "RIBNO" "Betula" 1250 63.0023089549113 3 22.5323143075691
"511" "ROUGE" "Betula" 1250 8281.16961658136 11 493.69369817323
"512" "SAEGIST" "Betula" 1250 23.4129285476139 7 8.15447219036368
"513" "SHABLA" "Betula" 1250 26.4576550257228 3 13.2301179833
"514" "SUMINKO" "Betula" 1250 9504.91274734474 9 967.541775979183
"515" "SUOVAL" "Betula" 1250 400.474220533218 1 0
"516" "TOSACJQS" "Betula" 1250 124.5615025 8 6.91915477895596
"517" "TSOULACC" "Betula" 1250 208.779783333333 6 13.2102102455996
"518" "VOULK" "Betula" 1250 6.73879888273182 8 1.90874555908403
"519" "ABBO" "Carpinus" 1250 2.06010038742751 5 1.28470979209488
"520" "ARKUT2" "Carpinus" 1250 862.384723125476 3 260.737869050848
"521" "HOLT" "Carpinus" 1250 45.2453925966314 3 7.08254470212012
"522" "KLOT" "Carpinus" 1250 8.05910935444984 4 2.10691536198744
"523" "MNIVA" "Carpinus" 1250 132.222229273326 3 86.0227828129525
"524" "PRASILSKE" "Carpinus" 1250 83.7806946197523 9 21.1696412227737
"525" "RIBNO" "Carpinus" 1250 56.7780764651661 3 17.8168238315428
"526" "ROUGE" "Carpinus" 1250 81.7961595854172 11 23.886474244198
"527" "SHABLA" "Carpinus" 1250 268.85315735816 3 54.3188094875925
"528" "SUMINKO" "Carpinus" 1250 4423.18566622538 9 556.387392477544
"529" "TOSACJQS" "Carpinus" 1250 0 8 0
"530" "TSOULACC" "Carpinus" 1250 0 6 0
"531" "VOULK" "Carpinus" 1250 274.613499057927 8 41.7150238298701
"532" "ABBO" "Corylus" 1250 10.2349796758731 5 5.12060569192025
"533" "AKUV" "Corylus" 1250 1.43061516452074 2 1.43061516452074
"534" "ARKUT2" "Corylus" 1250 50.8683499501982 3 10.0745652557705
"535" "BACHALP" "Corylus" 1250 127.364868702366 4 68.382665546678
"536" "BRUN" "Corylus" 1250 0 2 0
"537" "HOLT" "Corylus" 1250 38.3144872454077 3 8.84358646419994
"538" "KLOT" "Corylus" 1250 31.7403676833113 4 5.50881547443073
"539" "MNIVA" "Corylus" 1250 191.740069968581 3 78.9995777684069
"540" "PRASILSKE" "Corylus" 1250 412.640246882496 9 60.1645949142194
"541" "RIBNO" "Corylus" 1250 72.255210410853 3 15.5345825234897
"542" "ROUGE" "Corylus" 1250 259.694632694857 11 27.9863765317687
"543" "SAEGIST" "Corylus" 1250 198.368176822158 7 27.7546004731061
"544" "SHABLA" "Corylus" 1250 130.760131412411 3 29.8511525730062
"545" "SUMINKO" "Corylus" 1250 1029.77576434235 9 158.501739276163
"546" "SUOVAL" "Corylus" 1250 0 1 0
"547" "TOSACJQS" "Corylus" 1250 0 8 0
"548" "TSOULACC" "Corylus" 1250 0.150131733333333 6 0.150131733333333
"549" "VOULK" "Corylus" 1250 24.8737182492261 8 4.30224420587937
"550" "ABBO" "Cyperaceae" 1250 52.798695468305 5 13.6053737262145
"551" "AKUV" "Cyperaceae" 1250 32.9102931583416 2 15.7306224353638
"552" "ARKUT2" "Cyperaceae" 1250 6.15341051416373 3 6.15341051416373
"553" "BACHALP" "Cyperaceae" 1250 272.124009617178 4 43.0535885745084
"554" "BRUN" "Cyperaceae" 1250 48.7966402996976 2 1.4592076535188
"555" "HOLT" "Cyperaceae" 1250 27.8847817425637 3 11.3408544110597
"556" "KLOT" "Cyperaceae" 1250 25.9878046607623 4 11.2185757854876
"557" "MNIVA" "Cyperaceae" 1250 18.4397788755587 3 18.4397788755587
"558" "PRASILSKE" "Cyperaceae" 1250 15.6651249651581 9 4.70030991170708
"559" "RIBNO" "Cyperaceae" 1250 10.9943717684406 3 2.49412829154066
"560" "ROUGE" "Cyperaceae" 1250 650.375808574903 11 50.6327216562252
"561" "SAEGIST" "Cyperaceae" 1250 99.3938452208017 7 20.1465311000685
"562" "SHABLA" "Cyperaceae" 1250 38.8977135055593 3 10.0173404272097
"563" "SUMINKO" "Cyperaceae" 1250 97.0066279263304 9 25.5146907402569
"564" "SUOVAL" "Cyperaceae" 1250 31.3735564473028 1 0
"565" "TOSACJQS" "Cyperaceae" 1250 31.56017125 8 3.03869971440408
"566" "TSOULACC" "Cyperaceae" 1250 19.0690373333333 6 3.44209279579025
"567" "VOULK" "Cyperaceae" 1250 23.9324225939777 8 6.53219363535429
"568" "ABBO" "Fagus" 1250 1.18363944796007 5 1.18363944796007
"569" "ARKUT2" "Fagus" 1250 274.953713877613 3 103.97986256122
"570" "BACHALP" "Fagus" 1250 315.058638351421 4 103.296503140407
"571" "HOLT" "Fagus" 1250 5.9035702357427 3 5.9035702357427
"572" "KLOT" "Fagus" 1250 4.04730464783682 4 1.5166996389301
"573" "MNIVA" "Fagus" 1250 2414.03309920807 3 1207.95076962703
"574" "PRASILSKE" "Fagus" 1250 1274.63494460041 9 121.062089086363
"575" "RIBNO" "Fagus" 1250 428.357347045631 3 104.09133198694
"576" "ROUGE" "Fagus" 1250 9.10192519818025 11 3.242316747383
"577" "SAEGIST" "Fagus" 1250 171.793196588403 7 46.5081056586872
"578" "SHABLA" "Fagus" 1250 104.302476386688 3 21.7139176258636
"579" "SUMINKO" "Fagus" 1250 1096.20068461768 9 174.657338973678
"580" "TOSACJQS" "Fagus" 1250 0 8 0
"581" "TSOULACC" "Fagus" 1250 0 6 0
"582" "VOULK" "Fagus" 1250 29.9071136808561 8 7.80390423357395
"583" "ABBO" "Fraxinus" 1250 0.591819723980036 5 0.591819723980036
"584" "ARKUT2" "Fraxinus" 1250 145.619248629266 3 12.3558213699227
"585" "BACHALP" "Fraxinus" 1250 0 4 0
"586" "HOLT" "Fraxinus" 1250 22.7209920060302 3 12.4964547581449
"587" "KLOT" "Fraxinus" 1250 6.34974084946562 4 3.32592117813126
"588" "MNIVA" "Fraxinus" 1250 21.8318820435384 3 12.5201115957079
"589" "PRASILSKE" "Fraxinus" 1250 13.0087821776892 9 3.68627961869763
"590" "RIBNO" "Fraxinus" 1250 13.4690425610601 3 10.6041826683008
"591" "ROUGE" "Fraxinus" 1250 65.6183737412589 11 13.7731459628018
"592" "SAEGIST" "Fraxinus" 1250 5.03837333024742 7 2.44038245563379
"593" "SHABLA" "Fraxinus" 1250 33.6486250528754 3 22.6132961256401
"594" "SUMINKO" "Fraxinus" 1250 129.578675514948 9 16.800377176344
"595" "TOSACJQS" "Fraxinus" 1250 0 8 0
"596" "TSOULACC" "Fraxinus" 1250 0 6 0
"597" "VOULK" "Fraxinus" 1250 128.520650199163 8 31.0397085283537
"598" "ABBO" "Juniperus" 1250 51.6220045831905 5 6.10162582335598
"599" "ARKUT2" "Juniperus" 1250 0 3 0
"600" "BACHALP" "Juniperus" 1250 44.1600872983941 4 6.32746107406684
"601" "HOLT" "Juniperus" 1250 9.43014082099803 3 6.56928826231039
"602" "KLOT" "Juniperus" 1250 13.8321329494855 4 2.76755962832372
"603" "MNIVA" "Juniperus" 1250 0 3 0
"604" "PRASILSKE" "Juniperus" 1250 9.29945495507548 9 2.79028657630983
"605" "RIBNO" "Juniperus" 1250 24.1760372280517 3 8.65995209170253
"606" "ROUGE" "Juniperus" 1250 5.46344362788735 11 3.88529128519833
"607" "SAEGIST" "Juniperus" 1250 66.610279969924 7 13.5362001429284
"608" "SHABLA" "Juniperus" 1250 2.66710232114141 3 2.66710232114141
"609" "SUMINKO" "Juniperus" 1250 0 9 0
"610" "TOSACJQS" "Juniperus" 1250 15.5528635 8 2.93767012577854
"611" "TSOULACC" "Juniperus" 1250 19.69523 6 2.94264912862203
"612" "VOULK" "Juniperus" 1250 13.9828489526156 8 4.39340982322866
"613" "ABBO" "Picea" 1250 1071.68475937671 5 86.7864991510725
"614" "AKUV" "Picea" 1250 20.0347566776548 2 2.85508595467705
"615" "ARKUT2" "Picea" 1250 5.86960541707443 3 5.86960541707443
"616" "BACHALP" "Picea" 1250 1576.90117845789 4 337.466761067656
"617" "BRUN" "Picea" 1250 12.6756293784838 2 2.0152979944682
"618" "HOLT" "Picea" 1250 1425.44557484288 3 100.548646525256
"619" "KLOT" "Picea" 1250 1170.09417384497 4 140.522162783284
"620" "MNIVA" "Picea" 1250 1157.4736217082 3 322.513726402982
"621" "PRASILSKE" "Picea" 1250 1750.54302009771 9 213.216384496888
"622" "RIBNO" "Picea" 1250 289.147857041839 3 130.687866151699
"623" "ROUGE" "Picea" 1250 2235.18093358748 11 129.773583730589
"624" "SAEGIST" "Picea" 1250 1085.04512601379 7 213.460754847369
"625" "SHABLA" "Picea" 1250 0 3 0
"626" "SUMINKO" "Picea" 1250 53.6406943890762 9 15.7620308176079
"627" "SUOVAL" "Picea" 1250 9.22751660214787 1 0
"628" "TOSACJQS" "Picea" 1250 7.407713625 8 0.649689979593095
"629" "TSOULACC" "Picea" 1250 14.932829 6 1.27901912624414
"630" "VOULK" "Picea" 1250 1.04628828771109 8 1.04628828771109
"631" "ABBO" "Pinus" 1250 2114.03725144929 5 289.814730976387
"632" "AKUV" "Pinus" 1250 1439.71088670491 2 8.07165979008494
"633" "ARKUT2" "Pinus" 1250 93.9231989652419 3 59.8330434863498
"634" "BACHALP" "Pinus" 1250 158.428207863736 4 45.3659281840791
"635" "BRUN" "Pinus" 1250 301.493065237543 2 38.030589604015
"636" "HOLT" "Pinus" 1250 4928.72216191949 3 279.84498759133
"637" "KLOT" "Pinus" 1250 2745.17635344055 4 575.48623540163
"638" "MNIVA" "Pinus" 1250 958.318485053801 3 410.921138817481
"639" "PRASILSKE" "Pinus" 1250 601.503411419738 9 55.5683893018873
"640" "RIBNO" "Pinus" 1250 547.313593511951 3 167.438022159865
"641" "ROUGE" "Pinus" 1250 5814.74958975859 11 385.966315663669
"642" "SAEGIST" "Pinus" 1250 77.4012319964876 7 23.0643697311178
"643" "SHABLA" "Pinus" 1250 59.6347710509222 3 28.6788119434588
"644" "SUMINKO" "Pinus" 1250 10640.8491647745 9 803.377991216004
"645" "SUOVAL" "Pinus" 1250 666.226698675076 1 0
"646" "TOSACJQS" "Pinus" 1250 156.1292475 8 15.66450739167
"647" "TSOULACC" "Pinus" 1250 172.780366666667 6 10.2934906419111
"648" "VOULK" "Pinus" 1250 119.915476509834 8 14.5470646392489
"649" "ABBO" "Poaceae" 1250 33.4932152328934 5 9.99639104075995
"650" "AKUV" "Poaceae" 1250 5.72450878287112 2 0.00204812478814498
"651" "ARKUT2" "Poaceae" 1250 485.538724735015 3 101.995064058816
"652" "BACHALP" "Poaceae" 1250 898.131982960358 4 297.507928417694
"653" "BRUN" "Poaceae" 1250 16.5376009771761 2 0.214348340562699
"654" "HOLT" "Poaceae" 1250 76.8692964142611 3 20.7549710926896
"655" "KLOT" "Poaceae" 1250 12.2785219771628 4 4.23828309044549
"656" "MNIVA" "Poaceae" 1250 100.767257341708 3 79.7225468970152
"657" "PRASILSKE" "Poaceae" 1250 221.35780854165 9 20.5811182189512
"658" "RIBNO" "Poaceae" 1250 156.113962200654 3 19.7502966504752
"659" "ROUGE" "Poaceae" 1250 279.067322925582 11 39.1511130531136
"660" "SAEGIST" "Poaceae" 1250 1109.41609245724 7 112.597901722424
"661" "SHABLA" "Poaceae" 1250 1221.21059624274 3 97.1164081114631
"662" "SUMINKO" "Poaceae" 1250 650.508337993486 9 149.321228212245
"663" "SUOVAL" "Poaceae" 1250 7.3820132817183 1 0
"664" "TOSACJQS" "Poaceae" 1250 7.91712925 8 1.71770379420126
"665" "TSOULACC" "Poaceae" 1250 8.870101 6 1.28804073490593
"666" "VOULK" "Poaceae" 1250 346.120693941456 8 31.6073316580863
"667" "ABBO" "Quercus" 1250 20.9899736263957 5 3.40334787429402
"668" "AKUV" "Quercus" 1250 0 2 0
"669" "ARKUT2" "Quercus" 1250 1633.06938721291 3 526.81883027915
"670" "BACHALP" "Quercus" 1250 22.2779953053246 4 3.12406991931574
"671" "BRUN" "Quercus" 1250 0 2 0
"672" "HOLT" "Quercus" 1250 92.2655527078906 3 16.8101652844584
"673" "KLOT" "Quercus" 1250 42.7861187051499 4 8.78575891936204
"674" "MNIVA" "Quercus" 1250 234.005727940794 3 144.311669900122
"675" "PRASILSKE" "Quercus" 1250 270.883037577893 9 46.5886239814065
"676" "RIBNO" "Quercus" 1250 132.999198162955 3 27.7232603546718
"677" "ROUGE" "Quercus" 1250 438.259685861587 11 60.0076205880899
"678" "SAEGIST" "Quercus" 1250 64.1853412528876 7 27.0234745732913
"679" "SHABLA" "Quercus" 1250 458.826907996487 3 97.6725373752878
"680" "SUMINKO" "Quercus" 1250 4672.15107144267 9 352.605216704285
"681" "SUOVAL" "Quercus" 1250 0 1 0
"682" "TOSACJQS" "Quercus" 1250 0.0861371125 8 0.0861371125
"683" "TSOULACC" "Quercus" 1250 0.156830233333333 6 0.156830233333333
"684" "VOULK" "Quercus" 1250 3188.09702324686 8 457.960749916644
"685" "ABBO" "Tilia" 1250 0 5 0
"686" "AKUV" "Tilia" 1250 0 2 0
"687" "ARKUT2" "Tilia" 1250 31.0081175063629 3 22.7781454705815
"688" "BACHALP" "Tilia" 1250 10.5068705256208 4 7.3088610007942
"689" "BRUN" "Tilia" 1250 0 2 0
"690" "HOLT" "Tilia" 1250 7.3560083308451 3 7.3560083308451
"691" "KLOT" "Tilia" 1250 2.81886331743041 4 1.64441395823693
"692" "MNIVA" "Tilia" 1250 35.5674638182252 3 26.2254119592809
"693" "PRASILSKE" "Tilia" 1250 17.8435535003618 9 5.88289639736239
"694" "RIBNO" "Tilia" 1250 11.5573820188493 3 6.08441408034334
"695" "ROUGE" "Tilia" 1250 165.358457582708 11 26.6582401714798
"696" "SAEGIST" "Tilia" 1250 2.2112401129225 7 2.2112401129225
"697" "SHABLA" "Tilia" 1250 8.31625612199657 3 0.805291219309174
"698" "SUMINKO" "Tilia" 1250 145.914871389505 9 7.54864787057762
"699" "SUOVAL" "Tilia" 1250 0 1 0
"700" "TOSACJQS" "Tilia" 1250 0 8 0
"701" "TSOULACC" "Tilia" 1250 0.3507295 6 0.3507295
"702" "VOULK" "Tilia" 1250 2.86078411319604 8 1.87405451327931
"703" "ABBO" "total_concetration" 1750 5909.54202171053 5 381.163226775621
"704" "AKUV" "total_concetration" 1750 2129.24487748961 1 0
"705" "ARKUT2" "total_concetration" 1750 6284.73565116088 3 1034.66519526916
"706" "BACHALP" "total_concetration" 1750 2961.84426064958 3 756.891103787265
"707" "BRUN" "total_concetration" 1750 595.824837625073 1 0
"708" "HOLT" "total_concetration" 1750 9174.30264864845 6 995.844376656644
"709" "KLOT" "total_concetration" 1750 6366.22354761218 4 400.374285041365
"710" "MNIVA" "total_concetration" 1750 3418.8803963678 3 954.518431532112
"711" "PRASILSKE" "total_concetration" 1750 6595.85343143607 10 291.588794408269
"712" "RIBNO" "total_concetration" 1750 3069.97928795265 2 90.0437904375829
"713" "ROUGE" "total_concetration" 1750 26087.7964215103 10 2315.23960201887
"714" "SAEGIST" "total_concetration" 1750 2575.76332501274 9 238.765459871106
"715" "SHABLA" "total_concetration" 1750 1043.01177208472 2 700.358710860231
"716" "SUMINKO" "total_concetration" 1750 39387.6070121372 6 3845.03860073946
"717" "SUOVAL" "total_concetration" 1750 814.871403106697 1 0
"718" "TOSACJQS" "total_concetration" 1750 319.508884677778 9 26.7102754293803
"719" "TSOULACC" "total_concetration" 1750 445.860938142857 7 32.0954543749268
"720" "VOULK" "total_concetration" 1750 3406.35322143483 20 325.554708563661
"721" "ARKUT2" "Abies" 1750 0 3 0
"722" "BACHALP" "Abies" 1750 326.556187789108 3 97.4507990322221
"723" "MNIVA" "Abies" 1750 653.173237189681 3 188.823445032313
"724" "PRASILSKE" "Abies" 1750 1025.17275198975 10 62.8613105536894
"725" "RIBNO" "Abies" 1750 527.487884166305 2 69.4938057059055
"726" "SAEGIST" "Abies" 1750 330.093140223592 9 37.7090388697529
"727" "SHABLA" "Abies" 1750 0 2 0
"728" "SUMINKO" "Abies" 1750 4.19031512486612 6 4.19031512486612
