"taxon" "map" "trap" "dist"
"329" "Abies" "nearestAbies_alba_EUFORGEN" "GEOR/EK/T6" 1606343
"330" "Abies" "nearestAbies_alba_EUFORGEN" "GEOR/EK/T5" 1606181
"331" "Abies" "nearestAbies_alba_EUFORGEN" "GEOR/EK/T4" 1605036
"332" "Abies" "nearestAbies_alba_EUFORGEN" "GEOR/EK/T3" 1604219
"333" "Abies" "nearestAbies_alba_EUFORGEN" "GEOR/EK/T2" 1602457
"334" "Abies" "nearestAbies_alba_EUFORGEN" "GEOR/EK/T1" 1601728
"335" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P7" 57052
"336" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P6" 64744
"337" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P5" 66529
"338" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P4" 67865
"339" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P3" 69769
"340" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P2" 71764
"341" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/AMG/P1" 72001
"342" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/TIM4" 210410
"343" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/TIM3" 207469
"344" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/TIM2" 206586
"345" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/TIM5" 206376
"346" "Abies" "nearestAbies_alba_EUFORGEN" "GRE/TIM1" 205125
"347" "Abies" "nearestAbies_alba_EUFORGEN" "CYP/TRO4" 1013269
"348" "Abies" "nearestAbies_alba_EUFORGEN" "CYP/TRO3" 1005919
"349" "Abies" "nearestAbies_alba_EUFORGEN" "CYP/TRO2" 1008918
"350" "Abies" "nearestAbies_alba_EUFORGEN" "CYP/TRO1" 1009494
"351" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/Z80" 4109179
"352" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/S3" 4065338
"353" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/S2" 4065338
"354" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/S1" 4065338
"355" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/EP/L2" 5950288
"356" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/EP/L1" 5953901
"357" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/EP/L3" 5997442
"358" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/B65" 3166616
"359" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/U16" 3085171
"360" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/Ke8" 3064190
"361" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/F5" 3055893
"362" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/M24" 2939371
"363" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/N27" 2999861
"364" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/J12" 2986537
"365" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/Kil11" 2977885
"366" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/SK2" 3013074
"367" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/SK1" 3013074
"368" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/R2" 2966206
"369" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/R1" 2966206
"370" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/PE2" 2965447
"371" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/PE1" 2965447
"372" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/J4" 2967154
"373" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/J3" 2967154
"374" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/PW4" 2965471
"375" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/PW2" 2965471
"376" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/PW1" 2965471
"377" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/J2" 2966579
"378" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/J1" 2966579
"379" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/KDV/FH-V" 2966526
"380" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/KDV/DBH-IV" 2966847
"381" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/KDV/CH-III" 2967233
"382" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/CHIIIB" 2967233
"383" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/KDV/FH-VI" 2966464
"384" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/KDV/BH-II" 2967699
"385" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/KDV/AH-I" 2967745
"386" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/KHVIIA" 2974993
"387" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/KHVII" 2974993
"388" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/ÄR3" 3031592
"389" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/ÄR4" 3031767
"390" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/ÄR1" 3031463
"391" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/ÄR2" 3031660
"392" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/FO2" 2985731
"393" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/FO1" 2985604
"394" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/TR2" 3005385
"395" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/TR1" 3005398
"396" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/BA2" 3011188
"397" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/BA1" 3011188
"398" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/HA2" 2969562
"399" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "N/CJ/HA1" 2969619
"400" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/LB/STN" 2907647
"401" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/LB/Bad" 2907647
"402" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/LB/NJ" 2919251
"403" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/LB/Tib" 2908199
"404" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/T72" 2865755
"405" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/T70" 2865755
"406" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "IS/MH/03" 3630090
"407" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "IS/MH/02" 3630008
"408" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "IS/MH/01" 3629938
"409" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/P9" 3012613
"410" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/F4" 2995664
"411" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/N7" 2972677
"412" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/S22" 2953259
"413" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/F3" 2927828
"414" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/KU46" 2913015
"415" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/P23" 2861752
"416" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/S21" 2837824
"417" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/F2" 2798142
"418" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/A60" 2829227
"419" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/A61" 2828857
"420" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/A62" 2828209
"421" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/A63" 2827840
"422" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/S57" 2860239
"423" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/2A" 2693426
"424" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/3A" 2808287
"425" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/4A" 2808318
"426" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/4B" 2808318
"427" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/5A" 2815494
"428" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/5B" 2815494
"429" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/6A" 2893550
"430" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/6B" 2893550
"431" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/7A" 2916908
"432" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/7B" 2916908
"433" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/A5" 2708334
"434" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/O25" 2705833
"435" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/O4" 2705833
"436" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/O3" 2705833
"437" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/R20" 2681692
"438" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/H28" 2532223
"439" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/K33" 2532330
"440" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/H17" 2532263
"441" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/H18" 2530413
"442" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/HKH45" 2529746
"443" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/HKH46" 2529766
"444" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "FIN/SPH/H31" 2527841
"445" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/2B" 2693426
"446" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/1B" 2685697
"447" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/MH/1A" 2685697
"448" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/AT" 2469717
"449" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/AS" 2469717
"450" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/TT" 2327748
"451" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/TS" 2327748
"452" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/STT" 2320083
"453" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/STS" 2320083
"454" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/RT" 2309676
"455" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/RS" 2309676
"456" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/KTN2" 2221164
"457" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/KT" 2221002
"458" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/KS2" 2221002
"459" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/KS1" 2221002
"460" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/KTN1" 2220917
"461" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/SVT" 2125123
"462" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/SVS" 2125123
"463" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/HT" 2120034
"464" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/HS2" 2120034
"465" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/HS1" 2120034
"466" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "S/TG/HTN" 2119952
"467" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "EST/TK/MIT" 1779925
"468" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "EST/TK/MIF" 1779925
"469" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "EST/TK/MIO" 1768880
"470" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "LV/LK/SE2" 1725039
"471" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "LV/LK/SE1" 1724783
"472" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "LV/LK/TEI1" 1605502
"473" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "LV/LK/RU1" 1555608
"474" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL8" 1720161
"475" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL7" 1720472
"476" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL6" 1720725
"477" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL5" 1720295
"478" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL4" 1723011
"479" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL3" 1723264
"480" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL2" 1723800
"481" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/PL1" 1723735
"482" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/TR3" 1707965
"483" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/TR2" 1707973
"484" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/TR1" 1707978
"485" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/CF4" 1720241
"486" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/CF3" 1719905
"487" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/CF2" 1719774
"488" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/CF1" 1719633
"489" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/ZV6" 1769452
"490" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/ZV5" 1769780
"491" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/ZV4" 1769721
"492" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/ZV3" 1766749
"493" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/ZV2" 1766668
"494" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/ZV1" 1766664
"495" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/Gd10" 1397321
"496" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/Gd7" 1397309
"497" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/Gd8" 1396699
"498" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/Gd9" 1396665
"499" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/SB4" 1399625
"500" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/SB5" 1397374
"501" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/SB6" 1396561
"502" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/JC2" 1392907
"503" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/JC1" 1392695
"504" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/JC3" 1392326
"505" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/L3" 1363078
"506" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/W3" 1362393
"507" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/W2" 1362393
"508" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/W1" 1362393
"509" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/L2" 1363265
"510" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/L1" 1363265
"511" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/LP3" 1251789
"512" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/LP1" 1250796
"513" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AFC/LP2" 1251213
"514" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AN/W1" 1306474
"515" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AN/W3" 1306058
"516" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/AN/W2" 1306058
"517" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/BN/B1" 1263205
"518" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/BN/B2" 1261777
"519" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/BN/B3" 1259672
"520" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/TU3" 1664132
"521" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/TU2" 1664133
"522" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/TU1" 1670513
"523" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/KP4" 1674346
"524" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/KP3" 1677330
"525" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/KP2" 1676034
"526" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "RUS/KP1" 1678791
"527" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC10" 2285760
"528" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC9" 2285760
"529" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC8" 2285693
"530" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC7" 2285693
"531" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC6" 2285909
"532" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC5" 2285909
"533" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC4" 2285953
"534" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC3" 2285953
"535" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC2" 2286863
"536" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HP/CC1" 2286863
"537" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HT/HW5" 2106874
"538" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HT/HW4" 2106874
"539" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HT/HW3" 2106874
"540" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HT/HW2" 2106874
"541" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "UK/HT/HW1" 2106874
"542" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G9" 920651
"543" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G8" 920706
"544" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G7" 921816
"545" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G6" 921734
"546" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G5" 922283
"547" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G4" 922046
"548" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G3" 922338
"549" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G2" 922666
"550" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "PL/IP/G1" 922698
"551" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR16" 1100493
"552" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR17" 1095252
"553" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR19" 1090190
"554" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR12" 1111726
"555" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR15" 1099140
"556" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR14" 1100949
"557" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR18" 1094309
"558" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR7" 1116035
"559" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR9" 1112541
"560" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR13" 1101334
"561" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR6" 1112889
"562" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR11" 1102205
"563" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR10" 1102334
"564" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR8" 1103668
"565" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR4" 1111483
"566" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR5" 1102883
"567" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR3" 1102632
"568" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR2" 1112275
"569" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/KR1" 1102204
"570" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA16" 1024086
"571" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA10" 1024758
"572" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA17" 1032014
"573" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA14" 1072533
"574" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA18" 1042267
"575" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA15" 1051641
"576" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA12" 1055004
"577" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA11" 1056359
"578" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA9" 1070319
"579" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA8" 1044450
"580" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA3" 1079178
"581" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA5" 1053769
"582" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA13" 1047193
"583" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA2" 1018407
"584" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA7" 1068905
"585" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA4" 1080582
"586" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA6" 1050938
"587" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CZE/HSS/SA1" 1015212
"588" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/SOM-1" 674103
"589" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/KM-2" 673199
"590" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/ET-4" 671051
"591" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/HAL-9" 591472
"592" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/CSIK-11" 583946
"593" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/ORR-12" 741215
"594" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/APV-14" 741774
"595" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "HUN/EM/CSOR-15" 741301
"596" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/Z5" 1186945
"597" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/Z4" 1187259
"598" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/Z3" 1187732
"599" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/Z2" 1187538
"600" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/Z1" 1188343
"601" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S5" 1181870
"602" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S4" 1180570
"603" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S3" 1180771
"604" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S2" 1181028
"605" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S1c" 1181491
"606" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S1b" 1181535
"607" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/S1a" 1181623
"608" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R6" 1187825
"609" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R5" 1187844
"610" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R4" 1187942
"611" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R3" 1188118
"612" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R2" 1187970
"613" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/F2" 1185928
"614" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/F1" 1185928
"615" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/SAG" 1205253
"616" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R5-b" 1187844
"617" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/R5-a" 1187844
"618" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/M5" 1321399
"619" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/M4" 1321342
"620" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/M3" 1320925
"621" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/M2" 1320937
"622" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/M1" 1320740
"623" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/HIN" 1201160
"624" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/HAG" 1201083
"625" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/G15" 1202447
"626" "Abies" "nearestAbies_borisii_regis_EUFORGEN" "CH/WVDK/G14" 1201771
